date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:44:16	98260/98260	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-17fd4%22	https://rstheme.com/products/html/braintech/assets/images/breadcrumbs/2.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/breadcrumbs/2.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:17	145795/145795	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-23983%22	https://rstheme.com/products/html/braintech/assets/images/breadcrumbs/4.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/breadcrumbs/4.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:18	141466/141466	---M--	200	added ('OK')	image/jpeg	etag:%22613f365d-2289a%22	https://rstheme.com/products/html/braintech/assets/images/slider/slider-1-1.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/slider/slider-1-1.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:18	101890/101890	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-18e02%22	https://rstheme.com/products/html/braintech/assets/images/breadcrumbs/3.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/breadcrumbs/3.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:19	101688/101688	---M--	200	added ('OK')	image/jpeg	etag:%22613f365d-18d38%22	https://rstheme.com/products/html/braintech/assets/images/slider/style2/1.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/slider/style2/1.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:20	180863/180863	---M--	200	added ('OK')	image/jpeg	etag:%22613f365d-2c27f%22	https://rstheme.com/products/html/braintech/assets/images/slider/slider-2.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/slider/slider-2.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:21	129254/129254	---M--	200	added ('OK')	image/jpeg	etag:%22613f365d-1f8e6%22	https://rstheme.com/products/html/braintech/assets/images/slider/style2/2.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/slider/style2/2.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:23	146195/146195	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-23b13%22	https://rstheme.com/products/html/braintech/assets/images/video/video.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/video/video.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:25	159908/159908	---M--	200	added ('OK')	image/png	etag:%22613f365c-270a4%22	https://rstheme.com/products/html/braintech/assets/images/bg/team-bg.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/bg/team-bg.png	(from https://rstheme.com/products/html/braintech/style.css)
02:44:25	21729/21729	---M--	200	added ('OK')	image/png	etag:%22613f365c-54e1%22	https://rstheme.com/products/html/braintech/assets/images/team/ngbng.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/team/ngbng.png	(from https://rstheme.com/products/html/braintech/style.css)
02:44:25	5923/5923	---M--	200	added ('OK')	image/png	etag:%22613f365c-1723%22	https://rstheme.com/products/html/braintech/assets/images/services/main-home/icons/bg-box.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/main-home/icons/bg-box.png	(from https://rstheme.com/products/html/braintech/style.css)
02:44:26	47912/47912	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2020:00:59%20GMT	https://rstheme.com/products/html/braintech/assets/images/services/main-home/icons/bg-box-2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/main-home/icons/bg-box-2.png	(from https://rstheme.com/products/html/braintech/style.css)
02:44:29	47912/47912	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2020:01:00%20GMT	https://rstheme.com/products/html/braintech/assets/images/services/main-home/icons/bg-box-3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/main-home/icons/bg-box-3.png	(from https://rstheme.com/products/html/braintech/style.css)
02:44:30	9692/9692	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-25dc%22	https://rstheme.com/products/html/braintech/assets/images/services/single/contact-phone.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/single/contact-phone.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:31	38972/38972	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-983c%22	https://rstheme.com/products/html/braintech/assets/images/bg/partners-bg.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/bg/partners-bg.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:33	143901/143901	---M--	200	added ('OK')	image/png	etag:%22613f365c-2321d%22	https://rstheme.com/products/html/braintech/assets/images/bg/footer-bg.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/bg/footer-bg.png	(from https://rstheme.com/products/html/braintech/style.css)
02:44:34	76623/76623	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-12b4f%22	https://rstheme.com/products/html/braintech/assets/images/bg/footer-bg2.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/bg/footer-bg2.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:34	47912/47912	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2020:01:07%20GMT	https://rstheme.com/products/html/braintech/assets/images/bg/error.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/bg/error.jpg	(from https://rstheme.com/products/html/braintech/style.css)
02:44:35	8643/8643	---M--	200	added ('OK')	image/png	etag:%22613f365c-21c3%22	https://rstheme.com/products/html/braintech/assets/images/services/style1/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style1/1.png	(from https://rstheme.com/products/html/braintech/index2.html)
02:44:35	7314/7314	---M--	200	added ('OK')	image/png	etag:%22613f365c-1c92%22	https://rstheme.com/products/html/braintech/assets/images/services/style1/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style1/2.png	(from https://rstheme.com/products/html/braintech/index2.html)
02:44:36	7269/7269	---M--	200	added ('OK')	image/png	etag:%22613f365c-1c65%22	https://rstheme.com/products/html/braintech/assets/images/services/style1/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style1/3.png	(from https://rstheme.com/products/html/braintech/index2.html)
02:44:36	8070/8070	---M--	200	added ('OK')	image/png	etag:%22613f365c-1f86%22	https://rstheme.com/products/html/braintech/assets/images/services/style1/4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style1/4.png	(from https://rstheme.com/products/html/braintech/index2.html)
02:44:37	11684/11684	---M--	200	added ('OK')	image/png	etag:%22613f365c-2da4%22	https://rstheme.com/products/html/braintech/assets/images/services/shape-2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/shape-2.png	(from https://rstheme.com/products/html/braintech/index2.html)
02:44:37	8576/8576	---M--	200	added ('OK')	image/png	etag:%22613f365c-2180%22	https://rstheme.com/products/html/braintech/assets/images/services/shape-3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/shape-3.png	(from https://rstheme.com/products/html/braintech/index2.html)
02:44:38	1625/1625	---M--	200	added ('OK')	image/png	etag:%22613f365d-659%22	https://rstheme.com/products/html/braintech/assets/images/testimonial/main-home/quote-white.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/testimonial/main-home/quote-white.png	(from https://rstheme.com/products/html/braintech/index2.html)
02:44:38	3089/3089	---M--	200	added ('OK')	image/png	etag:%22613f365c-c11%22	https://rstheme.com/products/html/braintech/assets/images/services/shape.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/shape.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:41	33928/33928	---M--	200	added ('OK')	image/png	etag:%22613f365c-8488%22	https://rstheme.com/products/html/braintech/assets/images/about/effect-1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/about/effect-1.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:41	7799/7799	---M--	200	added ('OK')	image/png	etag:%22613f365c-1e77%22	https://rstheme.com/products/html/braintech/assets/images/about/dotted-3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/about/dotted-3.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:42	3089/3089	---M--	200	added ('OK')	image/png	etag:%22613f365c-c11%22	https://rstheme.com/products/html/braintech/assets/images/about/shape3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/about/shape3.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:42	10403/10403	---M--	200	added ('OK')	image/png	etag:%22613f365c-28a3%22	https://rstheme.com/products/html/braintech/assets/images/services/s2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/s2.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:43	75623/75623	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-12767%22	https://rstheme.com/products/html/braintech/assets/images/team/style1/1.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/team/style1/1.jpg	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:43	924958/924958	---M--	200	added ('OK')	image/png	etag:%22613f365c-e1d1e%22	https://rstheme.com/products/html/braintech/assets/images/about/about-2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/about/about-2.png	(from https://rstheme.com/products/html/braintech/index2.html)
02:44:44	84410/84410	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-149ba%22	https://rstheme.com/products/html/braintech/assets/images/team/style1/3.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/team/style1/3.jpg	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:44	73963/73963	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-120eb%22	https://rstheme.com/products/html/braintech/assets/images/team/style1/2.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/team/style1/2.jpg	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:45	86840/86840	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-15338%22	https://rstheme.com/products/html/braintech/assets/images/team/style1/4.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/team/style1/4.jpg	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:45	102347/102347	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-18fcb%22	https://rstheme.com/products/html/braintech/assets/images/team/style1/5.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/team/style1/5.jpg	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:45	87948/87948	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-1578c%22	https://rstheme.com/products/html/braintech/assets/images/team/style1/7.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/team/style1/7.jpg	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:46	76704/76704	---M--	200	added ('OK')	image/png	etag:%22613f365d-12ba0%22	https://rstheme.com/products/html/braintech/assets/images/process/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/process/1.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:46	105706/105706	---M--	200	added ('OK')	image/jpeg	etag:%22613f365c-19cea%22	https://rstheme.com/products/html/braintech/assets/images/team/style1/6.jpg	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/team/style1/6.jpg	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:46	76015/76015	---M--	200	added ('OK')	image/png	etag:%22613f365d-128ef%22	https://rstheme.com/products/html/braintech/assets/images/process/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/process/2.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:46	83630/83630	---M--	200	added ('OK')	image/png	etag:%22613f365d-146ae%22	https://rstheme.com/products/html/braintech/assets/images/process/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/process/3.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:47	87044/87044	---M--	200	added ('OK')	image/png	etag:%22613f365d-15404%22	https://rstheme.com/products/html/braintech/assets/images/process/4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/process/4.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:47	4360/4360	---M--	200	added ('OK')	image/png	etag:%22613f365c-1108%22	https://rstheme.com/products/html/braintech/assets/images/counter/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/counter/1.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:47	737267/737267	---M--	200	added ('OK')	image/png	etag:%22613f365c-b3ff3%22	https://rstheme.com/products/html/braintech/assets/images/about/about-3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/about/about-3.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:47	4874/4874	---M--	200	added ('OK')	image/png	etag:%22613f365c-130a%22	https://rstheme.com/products/html/braintech/assets/images/counter/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/counter/2.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:48	4746/4746	---M--	200	added ('OK')	image/png	etag:%22613f365c-128a%22	https://rstheme.com/products/html/braintech/assets/images/counter/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/counter/3.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:48	3984/3984	---M--	200	added ('OK')	image/png	etag:%22613f365c-f90%22	https://rstheme.com/products/html/braintech/assets/images/counter/4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/counter/4.png	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:49	47912/47912	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2020:01:21%20GMT	https://rstheme.com/products/html/braintech/blog-single	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/blog-single	(from https://rstheme.com/products/html/braintech/index3.html)
02:44:51	22489/22489	---M--	200	added ('OK')	image/png	etag:%22613f365c-57d9%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/main-img/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/main-img/1.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:52	20843/20843	---M--	200	added ('OK')	image/png	etag:%22613f365c-516b%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/1.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:52	20506/20506	---M--	200	added ('OK')	image/png	etag:%22613f365c-501a%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/main-img/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/main-img/2.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:53	19578/19578	---M--	200	added ('OK')	image/png	etag:%22613f365c-4c7a%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/2.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:53	9338/9338	---M--	200	added ('OK')	image/png	etag:%22613f365c-247a%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/main-img/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/main-img/3.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:54	8127/8127	---M--	200	added ('OK')	image/png	etag:%22613f365c-1fbf%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/3.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:54	11265/11265	---M--	200	added ('OK')	image/png	etag:%22613f365c-2c01%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/main-img/4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/main-img/4.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:54	9532/9532	---M--	200	added ('OK')	image/png	etag:%22613f365c-253c%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/4.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:55	8223/8223	---M--	200	added ('OK')	image/png	etag:%22613f365c-201f%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/main-img/5.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/main-img/5.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:55	371151/371151	---M--	200	added ('OK')	image/png	etag:%22613f365c-5a9cf%22	https://rstheme.com/products/html/braintech/assets/images/banner/banner-3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/banner/banner-3.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:55	6725/6725	---M--	200	added ('OK')	image/png	etag:%22613f365c-1a45%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/5.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/5.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:56	20371/20371	---M--	200	added ('OK')	image/png	etag:%22613f365c-4f93%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/main-img/6.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/main-img/6.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:56	19094/19094	---M--	200	added ('OK')	image/png	etag:%22613f365c-4a96%22	https://rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/6.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style2/hover-img/6.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:57	51096/51096	---M--	200	added ('OK')	image/png	etag:%22613f365d-c798%22	https://rstheme.com/products/html/braintech/assets/images/process/circle.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/process/circle.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:57	2231/2231	---M--	200	added ('OK')	image/png	etag:%22613f365c-8b7%22	https://rstheme.com/products/html/braintech/assets/images/choose/icons/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/choose/icons/1.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:58	4667/4667	---M--	200	added ('OK')	image/png	etag:%22613f365c-123b%22	https://rstheme.com/products/html/braintech/assets/images/choose/icons/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/choose/icons/2.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:58	2949/2949	---M--	200	added ('OK')	image/png	etag:%22613f365c-b85%22	https://rstheme.com/products/html/braintech/assets/images/choose/icons/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/choose/icons/3.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:59	8040/8040	---M--	200	added ('OK')	image/png	etag:%22613f365c-1f68%22	https://rstheme.com/products/html/braintech/assets/images/choose/dotted-2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/choose/dotted-2.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:44:59	8576/8576	---M--	200	added ('OK')	image/png	etag:%22613f365c-2180%22	https://rstheme.com/products/html/braintech/assets/images/choose/dotted-1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/choose/dotted-1.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:45:02	350140/350140	---M--	200	added ('OK')	image/png	etag:%22613f365c-557bc%22	https://rstheme.com/products/html/braintech/assets/images/choose/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/choose/1.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:45:02	187618/187618	---M--	200	added ('OK')	image/png	etag:%22613f365c-2dce2%22	https://rstheme.com/products/html/braintech/assets/images/banner/banner-4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/banner/banner-4.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:02	7523/7523	---M--	200	added ('OK')	image/png	etag:%22613f365d-1d63%22	https://rstheme.com/products/html/braintech/assets/images/partner/style2/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/partner/style2/1.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:02	398873/398873	---M--	200	added ('OK')	image/png	etag:%22613f365c-61619%22	https://rstheme.com/products/html/braintech/assets/images/about/about-4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/about/about-4.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:45:02	6906/6906	---M--	200	added ('OK')	image/png	etag:%22613f365d-1afa%22	https://rstheme.com/products/html/braintech/assets/images/partner/style2/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/partner/style2/2.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:03	6653/6653	---M--	200	added ('OK')	image/png	etag:%22613f365d-19fd%22	https://rstheme.com/products/html/braintech/assets/images/partner/style2/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/partner/style2/3.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:03	7058/7058	---M--	200	added ('OK')	image/png	etag:%22613f365d-1b92%22	https://rstheme.com/products/html/braintech/assets/images/partner/style2/4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/partner/style2/4.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:04	9048/9048	---M--	200	added ('OK')	image/png	etag:%22613f365d-2358%22	https://rstheme.com/products/html/braintech/assets/images/partner/style2/5.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/partner/style2/5.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:05	10806/10806	---M--	200	added ('OK')	image/png	etag:%22613f365d-2a36%22	https://rstheme.com/products/html/braintech/assets/images/partner/style2/6.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/partner/style2/6.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:05	819771/819771	---M--	200	added ('OK')	image/png	etag:%22613f365c-c823b%22	https://rstheme.com/products/html/braintech/assets/images/testimonial/testimonial-2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/testimonial/testimonial-2.png	(from https://rstheme.com/products/html/braintech/index4.html)
02:45:05	9235/9235	---M--	200	added ('OK')	image/png	etag:%22613f365d-2413%22	https://rstheme.com/products/html/braintech/assets/images/partner/style2/7.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/partner/style2/7.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:06	7934/7934	---M--	200	added ('OK')	image/png	etag:%22613f365d-1efe%22	https://rstheme.com/products/html/braintech/assets/images/partner/style2/8.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/partner/style2/8.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:06	2214/2214	---M--	200	added ('OK')	image/png	etag:%22613f365c-8a6%22	https://rstheme.com/products/html/braintech/assets/images/services/style3/main-img/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style3/main-img/1.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:06	1888/1888	---M--	200	added ('OK')	image/png	etag:%22613f365c-760%22	https://rstheme.com/products/html/braintech/assets/images/services/style3/hover-img/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style3/hover-img/1.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:07	3664/3664	---M--	200	added ('OK')	image/png	etag:%22613f365c-e50%22	https://rstheme.com/products/html/braintech/assets/images/services/style3/main-img/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style3/main-img/2.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:07	2556/2556	---M--	200	added ('OK')	image/png	etag:%22613f365c-9fc%22	https://rstheme.com/products/html/braintech/assets/images/services/style3/hover-img/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style3/hover-img/2.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:07	6321/6321	---M--	200	added ('OK')	image/png	etag:%22613f365c-18b1%22	https://rstheme.com/products/html/braintech/assets/images/services/style3/main-img/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style3/main-img/3.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:07	4099/4099	---M--	200	added ('OK')	image/png	etag:%22613f365c-1003%22	https://rstheme.com/products/html/braintech/assets/images/services/style3/hover-img/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style3/hover-img/3.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:08	10984/10984	---M--	200	added ('OK')	image/png	etag:%22613f365c-2ae8%22	https://rstheme.com/products/html/braintech/assets/images/services/style3/main-img/4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style3/main-img/4.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:08	5628/5628	---M--	200	added ('OK')	image/png	etag:%22613f365c-15fc%22	https://rstheme.com/products/html/braintech/assets/images/services/style3/hover-img/4.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/services/style3/hover-img/4.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:09	5194/5194	---M--	200	added ('OK')	image/png	etag:%22613f365c-144a%22	https://rstheme.com/products/html/braintech/assets/images/choose/icons/style2/1.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/choose/icons/style2/1.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:10	4362/4362	---M--	200	added ('OK')	image/png	etag:%22613f365c-110a%22	https://rstheme.com/products/html/braintech/assets/images/choose/icons/style2/2.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/choose/icons/style2/2.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:10	2671/2671	---M--	200	added ('OK')	image/png	etag:%22613f365c-a6f%22	https://rstheme.com/products/html/braintech/assets/images/choose/icons/style2/3.png	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/assets/images/choose/icons/style2/3.png	(from https://rstheme.com/products/html/braintech/index5.html)
02:45:11	47912/47912	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Aug%202022%2020:01:44%20GMT	https://rstheme.com/products/html/braintech/blog-details.htm	C:/Users/User/Downloads/braintech/rstheme.com/products/html/braintech/blog-details.htm	(from https://rstheme.com/products/html/braintech/index5.html)
